Customer,"UCSB"
Date Range,02/01/2022 - 02/28/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,02/13/2022 07:00,23,26,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 08:00,25,31,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 09:00,59,105,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 10:00,159,253,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 11:00,368,469,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 12:00,603,708,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 13:00,864,988,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 14:00,1152,1260,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 15:00,1239,1297,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 16:00,1173,1270,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 17:00,999,1107,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 18:00,783,886,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 19:00,663,701,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 20:00,776,823,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 21:00,805,866,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 22:00,636,748,1hour,UCSB > UCSB Library
UCSB Library,02/13/2022 23:00,401,519,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 00:00,182,311,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 01:00,81,120,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 02:00,36,54,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 03:00,25,27,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 04:00,22,24,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 05:00,22,24,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 06:00,23,25,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 07:00,27,42,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 08:00,118,249,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 09:00,442,705,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 10:00,961,1127,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 11:00,1397,1508,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 12:00,1579,1687,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 13:00,1913,2058,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 14:00,2010,2102,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 15:00,1996,2078,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 16:00,1909,2036,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 17:00,1419,1642,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 18:00,1165,1302,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 19:00,982,1063,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 20:00,1014,1052,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 21:00,1008,1056,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 22:00,836,961,1hour,UCSB > UCSB Library
UCSB Library,02/14/2022 23:00,543,737,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 00:00,285,421,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 01:00,160,191,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 02:00,97,150,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 03:00,45,61,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 04:00,40,48,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 05:00,30,36,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 06:00,28,30,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 07:00,36,65,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 08:00,142,298,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 09:00,513,747,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 10:00,985,1133,1hour,UCSB > UCSB Library
UCSB Library,02/15/2022 11:00,1328,1461,1hour,UCSB > UCSB Library
