Customer,"UCSB"
Date Range,11/01/2022 - 11/30/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
UCSB Library,11/12/2022 07:00,15,16,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 08:00,20,24,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 09:00,43,72,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 10:00,118,176,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 11:00,337,459,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 12:00,666,829,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 13:00,1011,1189,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 14:00,1336,1452,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 15:00,1467,1539,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 16:00,1534,1604,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 17:00,1264,1528,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 18:00,898,1115,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 19:00,663,812,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 20:00,581,639,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 21:00,534,591,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 22:00,493,556,1hour,UCSB > UCSB Library
UCSB Library,11/12/2022 23:00,387,471,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 00:00,230,323,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 01:00,95,194,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 02:00,33,52,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 03:00,14,33,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 04:00,10,13,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 05:00,9,10,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 06:00,8,10,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 07:00,10,17,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 08:00,49,73,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 09:00,114,194,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 10:00,286,403,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 11:00,556,658,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 12:00,908,1139,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 13:00,1390,1577,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 14:00,1733,1893,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 15:00,1834,2077,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 16:00,1874,2073,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 17:00,1768,2010,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 18:00,1482,1608,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 19:00,1260,1464,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 20:00,1262,1327,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 21:00,1184,1351,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 22:00,1041,1204,1hour,UCSB > UCSB Library
UCSB Library,11/13/2022 23:00,753,921,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 00:00,414,549,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 01:00,185,299,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 02:00,73,130,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 03:00,33,40,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 04:00,27,39,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 05:00,29,39,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 06:00,39,49,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 07:00,51,100,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 08:00,203,556,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 09:00,880,1264,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 10:00,1594,1942,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 11:00,1989,2264,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 12:00,2277,2463,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 13:00,2170,2397,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 14:00,2721,3131,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 15:00,2806,3214,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 16:00,2437,2749,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 17:00,2032,2237,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 18:00,1737,1984,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 19:00,1431,1548,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 20:00,1613,1691,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 21:00,1487,1653,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 22:00,1212,1373,1hour,UCSB > UCSB Library
UCSB Library,11/14/2022 23:00,802,1030,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 00:00,451,623,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 01:00,250,364,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 02:00,135,199,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 03:00,56,84,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 04:00,37,45,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 05:00,24,37,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 06:00,21,28,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 07:00,99,241,1hour,UCSB > UCSB Library
UCSB Library,11/15/2022 08:00,267,438,1hour,UCSB > UCSB Library
