Customer,"UCSB"
Date Range,12/01/2022 - 12/09/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
1st Floor,12/02/2022 02:00,66,100,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 03:00,33,44,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 04:00,34,41,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 05:00,27,31,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 06:00,25,31,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 07:00,30,67,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 08:00,94,234,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 09:00,344,480,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 10:00,558,617,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 11:00,644,750,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 12:00,781,873,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 13:00,818,909,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 14:00,858,922,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 15:00,887,955,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 16:00,787,849,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 17:00,788,840,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 18:00,702,774,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 19:00,561,691,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 20:00,578,624,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 21:00,585,625,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 22:00,415,586,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/02/2022 23:00,305,336,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 00:00,217,288,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 01:00,148,186,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 02:00,65,114,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 03:00,28,38,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 04:00,20,27,1hour,UCSB > UCSB Library > 1st Floor
